date,product,demand,price,day_of_week,month,is_weekend,promotion
2010-01-14,Home & Living,4341,3.89,3,1,0,0
2010-01-15,Home & Living,2532,3.02,4,1,0,0
2010-01-16,Home & Living,0,3.02,5,1,1,0
2010-01-17,Home & Living,4246,2.89,6,1,1,0
2010-01-18,Home & Living,2320,4.1,0,1,0,0
2010-01-19,Home & Living,3958,3.43,1,1,0,0
2010-01-20,Home & Living,2018,3.38,2,1,0,0
2010-01-21,Home & Living,3838,2.92,3,1,0,0
2010-01-22,Home & Living,6968,3.31,4,1,0,0
2010-01-23,Home & Living,0,3.31,5,1,1,0
2010-01-24,Home & Living,3364,3.11,6,1,1,0
2010-01-25,Home & Living,3951,3.96,0,1,0,0
2010-01-26,Home & Living,5480,3.39,1,1,0,0
2010-01-27,Home & Living,7248,3.56,2,1,0,0
2010-01-28,Home & Living,3335,3.11,3,1,0,0
2010-01-29,Home & Living,3643,3.4,4,1,0,0
2010-01-30,Home & Living,0,3.4,5,1,1,0
2010-01-31,Home & Living,3553,2.6,6,1,1,0
2010-02-01,Home & Living,3420,3.65,0,2,0,0
2010-02-02,Home & Living,3231,2.75,1,2,0,0
2010-02-03,Home & Living,3015,3.26,2,2,0,0
2010-02-04,Home & Living,3568,3.19,3,2,0,0
2010-02-05,Home & Living,2790,3.89,4,2,0,0
2010-02-06,Home & Living,0,3.89,5,2,1,0
2010-02-07,Home & Living,3813,2.54,6,2,1,0
2010-02-08,Home & Living,2777,3.2,0,2,0,0
2010-02-09,Home & Living,2816,3.21,1,2,0,0
2010-02-10,Home & Living,1236,3.69,2,2,0,0
2010-02-11,Home & Living,2551,3.0,3,2,0,0
2010-02-12,Home & Living,2134,3.24,4,2,0,0
2010-02-13,Home & Living,0,3.24,5,2,1,0
2010-02-14,Home & Living,3797,2.6,6,2,1,0
2010-02-15,Home & Living,3936,2.78,0,2,0,0
2010-02-16,Home & Living,6359,3.54,1,2,0,0
2010-02-17,Home & Living,4074,2.74,2,2,0,0
2010-02-18,Home & Living,5970,2.65,3,2,0,0
2010-02-19,Home & Living,5152,3.85,4,2,0,0
2010-02-20,Home & Living,0,3.85,5,2,1,0
2010-02-21,Home & Living,1172,3.27,6,2,1,0
2010-02-22,Home & Living,4201,2.68,0,2,0,0
2010-02-23,Home & Living,3647,3.02,1,2,0,0
2010-02-24,Home & Living,7072,3.56,2,2,0,0
2010-02-25,Home & Living,6309,2.99,3,2,0,0
2010-02-26,Home & Living,3163,3.53,4,2,0,0
2010-02-27,Home & Living,0,3.53,5,2,1,0
2010-02-28,Home & Living,3016,2.8,6,2,1,0
2010-03-01,Home & Living,6784,3.59,0,3,0,0
2010-03-02,Home & Living,4297,3.7,1,3,0,0
2010-03-03,Home & Living,7446,3.41,2,3,0,0
2010-03-04,Home & Living,5709,3.23,3,3,0,0
2010-03-05,Home & Living,6757,3.7,4,3,0,0
2010-03-06,Home & Living,0,3.7,5,3,1,0
2010-03-07,Home & Living,4253,2.6,6,3,1,0
2010-03-08,Home & Living,5023,3.84,0,3,0,0
2010-03-09,Home & Living,5322,3.88,1,3,0,0
2010-03-10,Home & Living,4128,3.67,2,3,0,0
2010-03-11,Home & Living,4184,3.66,3,3,0,0
2010-03-12,Home & Living,3935,3.38,4,3,0,0
2010-03-13,Home & Living,0,3.38,5,3,1,0
2010-03-14,Home & Living,1939,2.48,6,3,1,0
2010-03-15,Home & Living,7297,3.85,0,3,0,0
2010-03-16,Home & Living,3868,3.44,1,3,0,0
2010-03-17,Home & Living,3135,3.17,2,3,0,0
2010-03-18,Home & Living,7047,3.07,3,3,0,0
2010-03-19,Home & Living,4556,3.13,4,3,0,0
2010-03-20,Home & Living,0,3.13,5,3,1,0
2010-03-21,Home & Living,4571,2.61,6,3,1,0
2010-03-22,Home & Living,3364,3.25,0,3,0,0
2010-03-23,Home & Living,4920,3.05,1,3,0,0
2010-03-24,Home & Living,4404,2.93,2,3,0,0
2010-03-25,Home & Living,5568,2.98,3,3,0,0
2010-03-26,Home & Living,4822,3.03,4,3,0,0
2010-03-27,Home & Living,0,3.03,5,3,1,0
2010-03-28,Home & Living,3858,2.45,6,3,1,0
2010-03-29,Home & Living,5064,3.56,0,3,0,0
2010-03-30,Home & Living,5767,3.41,1,3,0,0
2010-03-31,Home & Living,5144,3.32,2,3,0,0
2010-04-01,Home & Living,3913,3.55,3,4,0,0
2010-04-02,Home & Living,0,3.55,4,4,0,0
2010-04-03,Home & Living,0,3.55,5,4,1,0
2010-04-04,Home & Living,0,3.55,6,4,1,0
2010-04-05,Home & Living,0,3.55,0,4,0,0
2010-04-06,Home & Living,3643,3.04,1,4,0,0
2010-04-07,Home & Living,4995,3.24,2,4,0,0
2010-04-08,Home & Living,7732,3.47,3,4,0,0
2010-04-09,Home & Living,2795,2.97,4,4,0,0
2010-04-10,Home & Living,0,2.97,5,4,1,0
2010-04-11,Home & Living,4382,2.44,6,4,1,0
2010-04-12,Home & Living,4007,2.93,0,4,0,0
2010-04-13,Home & Living,4887,2.68,1,4,0,0
2010-04-14,Home & Living,3041,2.54,2,4,0,0
2010-04-15,Home & Living,3211,2.8,3,4,0,0
2010-04-16,Home & Living,3976,2.49,4,4,0,0
2010-04-17,Home & Living,0,2.49,5,4,1,0
2010-04-18,Home & Living,5701,2.64,6,4,1,0
2010-04-19,Home & Living,7584,4.13,0,4,0,0
2010-04-20,Home & Living,3828,2.97,1,4,0,0
2010-04-21,Home & Living,3144,3.32,2,4,0,0
2010-04-22,Home & Living,6588,2.8,3,4,0,0
2010-04-23,Home & Living,3259,2.86,4,4,0,0
2010-04-24,Home & Living,0,2.86,5,4,1,0
2010-04-25,Home & Living,2552,2.83,6,4,1,0
2010-04-26,Home & Living,5430,3.27,0,4,0,0
2010-04-27,Home & Living,9331,2.61,1,4,0,0
2010-04-28,Home & Living,6590,3.0,2,4,0,0
2010-04-29,Home & Living,5220,3.1,3,4,0,0
2010-04-30,Home & Living,2613,3.06,4,4,0,0
2010-05-01,Home & Living,0,3.06,5,5,1,0
2010-05-02,Home & Living,1827,2.29,6,5,1,0
2010-05-03,Home & Living,0,2.29,0,5,0,0
2010-05-04,Home & Living,3536,3.63,1,5,0,0
2010-05-05,Home & Living,4441,3.3,2,5,0,0
2010-05-06,Home & Living,8756,3.08,3,5,0,0
2010-05-07,Home & Living,5743,2.51,4,5,0,0
2010-05-08,Home & Living,0,2.51,5,5,1,0
2010-05-09,Home & Living,3122,2.34,6,5,1,0
2010-05-10,Home & Living,3433,3.29,0,5,0,0
2010-05-11,Home & Living,4369,3.67,1,5,0,0
2010-05-12,Home & Living,7592,3.19,2,5,0,0
2010-05-13,Home & Living,10237,3.14,3,5,0,0
2010-05-14,Home & Living,5220,3.34,4,5,0,0
2010-05-15,Home & Living,0,3.34,5,5,1,0
2010-05-16,Home & Living,2872,2.92,6,5,1,0
2010-05-17,Home & Living,3427,3.1,0,5,0,0
2010-05-18,Home & Living,7286,3.53,1,5,0,0
2010-05-19,Home & Living,3448,2.67,2,5,0,0
2010-05-20,Home & Living,3929,2.78,3,5,0,0
2010-05-21,Home & Living,2455,3.48,4,5,0,0
2010-05-22,Home & Living,0,3.48,5,5,1,0
2010-05-23,Home & Living,4233,2.66,6,5,1,0
2010-05-24,Home & Living,7869,2.74,0,5,0,0
2010-05-25,Home & Living,2889,2.98,1,5,0,0
2010-05-26,Home & Living,4843,3.39,2,5,0,0
2010-05-27,Home & Living,5406,2.48,3,5,0,0
2010-05-28,Home & Living,1882,3.8,4,5,0,0
2010-05-29,Home & Living,0,3.8,5,5,1,0
2010-05-30,Home & Living,2001,2.44,6,5,1,0
2010-05-31,Home & Living,0,2.44,0,5,0,0
2010-06-01,Home & Living,2653,2.91,1,6,0,0
2010-06-02,Home & Living,2967,3.04,2,6,0,0
2010-06-03,Home & Living,5021,3.22,3,6,0,0
2010-06-04,Home & Living,2115,4.17,4,6,0,0
2010-06-05,Home & Living,0,4.17,5,6,1,0
2010-06-06,Home & Living,4137,2.54,6,6,1,0
2010-06-07,Home & Living,6193,3.02,0,6,0,0
2010-06-08,Home & Living,5837,3.25,1,6,0,0
2010-06-09,Home & Living,5838,2.93,2,6,0,0
2010-06-10,Home & Living,2865,3.04,3,6,0,0
2010-06-11,Home & Living,6362,2.76,4,6,0,0
2010-06-12,Home & Living,0,2.76,5,6,1,0
2010-06-13,Home & Living,4013,2.55,6,6,1,0
2010-06-14,Home & Living,4129,2.87,0,6,0,0
2010-06-15,Home & Living,4715,3.02,1,6,0,0
2010-06-16,Home & Living,4098,2.85,2,6,0,0
2010-06-17,Home & Living,4387,2.57,3,6,0,0
2010-06-18,Home & Living,3337,2.72,4,6,0,0
2010-06-19,Home & Living,0,2.72,5,6,1,0
2010-06-20,Home & Living,1667,2.73,6,6,1,0
2010-06-21,Home & Living,2471,2.8,0,6,0,0
2010-06-22,Home & Living,1850,3.41,1,6,0,0
2010-06-23,Home & Living,3734,3.24,2,6,0,0
2010-06-24,Home & Living,2515,3.25,3,6,0,0
2010-06-25,Home & Living,2134,3.61,4,6,0,0
2010-06-26,Home & Living,0,3.61,5,6,1,0
2010-06-27,Home & Living,3023,2.59,6,6,1,0
2010-06-28,Home & Living,6847,3.03,0,6,0,0
2010-06-29,Home & Living,4623,3.66,1,6,0,0
2010-06-30,Home & Living,4326,3.22,2,6,0,0
2010-07-01,Home & Living,4258,3.23,3,7,0,0
2010-07-02,Home & Living,2248,2.99,4,7,0,0
2010-07-03,Home & Living,0,2.99,5,7,1,0
2010-07-04,Home & Living,1363,3.21,6,7,1,0
2010-07-05,Home & Living,4358,3.11,0,7,0,0
2010-07-06,Home & Living,2690,4.03,1,7,0,0
2010-07-07,Home & Living,3808,4.14,2,7,0,0
2010-07-08,Home & Living,3394,3.14,3,7,0,0
2010-07-09,Home & Living,2464,3.6,4,7,0,0
2010-07-10,Home & Living,0,3.6,5,7,1,0
2010-07-11,Home & Living,1088,2.94,6,7,1,0
2010-07-12,Home & Living,2700,3.29,0,7,0,0
2010-07-13,Home & Living,3923,3.49,1,7,0,0
2010-07-14,Home & Living,3276,3.37,2,7,0,0
2010-07-15,Home & Living,12199,2.87,3,7,0,1
2010-07-16,Home & Living,3473,3.18,4,7,0,0
2010-07-17,Home & Living,0,3.18,5,7,1,0
2010-07-18,Home & Living,2762,2.67,6,7,1,0
2010-07-19,Home & Living,4362,3.78,0,7,0,0
2010-07-20,Home & Living,3184,3.48,1,7,0,0
2010-07-21,Home & Living,3827,3.61,2,7,0,0
2010-07-22,Home & Living,3488,3.47,3,7,0,0
2010-07-23,Home & Living,3555,3.22,4,7,0,0
2010-07-24,Home & Living,0,3.22,5,7,1,0
2010-07-25,Home & Living,2851,3.0,6,7,1,0
2010-07-26,Home & Living,4617,3.5,0,7,0,0
2010-07-27,Home & Living,5621,2.95,1,7,0,0
2010-07-28,Home & Living,4856,3.02,2,7,0,0
2010-07-29,Home & Living,4043,3.57,3,7,0,0
2010-07-30,Home & Living,2308,3.33,4,7,0,0
2010-07-31,Home & Living,0,3.33,5,7,1,0
2010-08-01,Home & Living,6435,2.82,6,8,1,0
2010-08-02,Home & Living,4142,3.0,0,8,0,0
2010-08-03,Home & Living,5313,3.57,1,8,0,0
2010-08-04,Home & Living,3412,3.29,2,8,0,0
2010-08-05,Home & Living,5013,2.55,3,8,0,0
2010-08-06,Home & Living,3562,3.15,4,8,0,0
2010-08-07,Home & Living,0,3.15,5,8,1,0
2010-08-08,Home & Living,2248,3.06,6,8,1,0
2010-08-09,Home & Living,20113,2.32,0,8,0,1
2010-08-10,Home & Living,6046,3.9,1,8,0,0
2010-08-11,Home & Living,2176,4.07,2,8,0,0
2010-08-12,Home & Living,5975,2.99,3,8,0,0
2010-08-13,Home & Living,4993,3.48,4,8,0,0
2010-08-14,Home & Living,0,3.48,5,8,1,0
2010-08-15,Home & Living,3268,2.79,6,8,1,0
2010-08-16,Home & Living,2861,3.62,0,8,0,0
2010-08-17,Home & Living,5907,2.95,1,8,0,0
2010-08-18,Home & Living,8287,2.68,2,8,0,0
2010-08-19,Home & Living,7342,2.83,3,8,0,0
2010-08-20,Home & Living,4839,2.92,4,8,0,0
2010-08-21,Home & Living,0,2.92,5,8,1,0
2010-08-22,Home & Living,5052,2.57,6,8,1,0
2010-08-23,Home & Living,3980,2.7,0,8,0,0
2010-08-24,Home & Living,5190,2.59,1,8,0,0
2010-08-25,Home & Living,7329,2.77,2,8,0,0
2010-08-26,Home & Living,5507,3.1,3,8,0,0
2010-08-27,Home & Living,3418,3.64,4,8,0,0
2010-08-28,Home & Living,0,3.64,5,8,1,0
2010-08-29,Home & Living,4138,2.39,6,8,1,0
2010-08-30,Home & Living,0,2.39,0,8,0,0
2010-08-31,Home & Living,4626,3.72,1,8,0,0
2010-09-01,Home & Living,4299,3.46,2,9,0,0
2010-09-02,Home & Living,7815,2.82,3,9,0,0
2010-09-03,Home & Living,8188,3.1,4,9,0,0
2010-09-04,Home & Living,0,3.1,5,9,1,0
2010-09-05,Home & Living,2635,2.39,6,9,1,0
2010-09-06,Home & Living,3832,3.6,0,9,0,0
2010-09-07,Home & Living,5312,2.89,1,9,0,0
2010-09-08,Home & Living,2745,3.8,2,9,0,0
2010-09-09,Home & Living,3446,2.94,3,9,0,0
2010-09-10,Home & Living,3652,2.89,4,9,0,0
2010-09-11,Home & Living,0,2.89,5,9,1,0
2010-09-12,Home & Living,3064,2.69,6,9,1,0
2010-09-13,Home & Living,5953,3.17,0,9,0,0
2010-09-14,Home & Living,2976,3.24,1,9,0,0
2010-09-15,Home & Living,6169,2.53,2,9,0,0
2010-09-16,Home & Living,3790,2.69,3,9,0,0
2010-09-17,Home & Living,4017,2.71,4,9,0,0
2010-09-18,Home & Living,0,2.71,5,9,1,0
2010-09-19,Home & Living,4584,2.4,6,9,1,0
2010-09-20,Home & Living,5151,3.33,0,9,0,0
2010-09-21,Home & Living,10057,2.91,1,9,0,0
2010-09-22,Home & Living,5186,3.37,2,9,0,0
2010-09-23,Home & Living,6829,2.81,3,9,0,0
2010-09-24,Home & Living,8454,3.19,4,9,0,0
2010-09-25,Home & Living,0,3.19,5,9,1,0
2010-09-26,Home & Living,3908,2.69,6,9,1,0
2010-09-27,Home & Living,23659,3.34,0,9,0,1
2010-09-28,Home & Living,7833,3.19,1,9,0,0
2010-09-29,Home & Living,5877,2.91,2,9,0,0
2010-09-30,Home & Living,7250,3.16,3,9,0,0
2010-10-01,Home & Living,4774,3.06,4,10,0,0
2010-10-02,Home & Living,0,3.06,5,10,1,0
2010-10-03,Home & Living,5333,2.75,6,10,1,0
2010-10-04,Home & Living,7007,3.17,0,10,0,0
2010-10-05,Home & Living,11975,2.85,1,10,0,1
2010-10-06,Home & Living,5041,2.56,2,10,0,0
2010-10-07,Home & Living,10044,2.88,3,10,0,0
2010-10-08,Home & Living,12423,3.37,4,10,0,1
2010-10-09,Home & Living,0,3.37,5,10,1,0
2010-10-10,Home & Living,3552,3.25,6,10,1,0
2010-10-11,Home & Living,6958,2.86,0,10,0,0
2010-10-12,Home & Living,7914,3.32,1,10,0,0
2010-10-13,Home & Living,8906,2.73,2,10,0,0
2010-10-14,Home & Living,11732,3.12,3,10,0,1
2010-10-15,Home & Living,5683,3.32,4,10,0,0
2010-10-16,Home & Living,0,3.32,5,10,1,0
2010-10-17,Home & Living,5408,2.6,6,10,1,0
2010-10-18,Home & Living,5688,3.24,0,10,0,0
2010-10-19,Home & Living,6477,3.29,1,10,0,0
2010-10-20,Home & Living,8310,2.93,2,10,0,0
2010-10-21,Home & Living,5156,4.17,3,10,0,0
2010-10-22,Home & Living,6399,4.12,4,10,0,0
2010-10-23,Home & Living,0,4.12,5,10,1,0
2010-10-24,Home & Living,4861,2.8,6,10,1,0
2010-10-25,Home & Living,5500,2.63,0,10,0,0
2010-10-26,Home & Living,6691,3.15,1,10,0,0
2010-10-27,Home & Living,5166,3.12,2,10,0,0
2010-10-28,Home & Living,6031,4.41,3,10,0,0
2010-10-29,Home & Living,7911,3.71,4,10,0,0
2010-10-30,Home & Living,0,3.71,5,10,1,0
2010-10-31,Home & Living,5594,2.93,6,10,1,0
2010-11-01,Home & Living,5063,3.7,0,11,0,0
2010-11-02,Home & Living,6007,3.71,1,11,0,0
2010-11-03,Home & Living,7114,3.45,2,11,0,0
2010-11-04,Home & Living,22887,3.54,3,11,0,1
2010-11-05,Home & Living,5017,3.68,4,11,0,0
2010-11-06,Home & Living,0,3.68,5,11,1,0
2010-11-07,Home & Living,5427,2.94,6,11,1,0
2010-11-08,Home & Living,9630,3.55,0,11,0,0
2010-11-09,Home & Living,10075,3.56,1,11,0,0
2010-11-10,Home & Living,14375,3.28,2,11,0,1
2010-11-11,Home & Living,11653,3.17,3,11,0,0
2010-11-12,Home & Living,8130,3.87,4,11,0,0
2010-11-13,Home & Living,0,3.87,5,11,1,0
2010-11-14,Home & Living,5132,2.91,6,11,1,0
2010-11-15,Home & Living,11270,3.41,0,11,0,0
2010-11-16,Home & Living,10978,3.29,1,11,0,0
2010-11-17,Home & Living,8629,3.64,2,11,0,0
2010-11-18,Home & Living,6449,3.56,3,11,0,0
2010-11-19,Home & Living,5560,3.54,4,11,0,0
2010-11-20,Home & Living,0,3.54,5,11,1,0
2010-11-21,Home & Living,5114,2.65,6,11,1,0
2010-11-22,Home & Living,7340,3.49,0,11,0,0
2010-11-23,Home & Living,10213,3.74,1,11,0,0
2010-11-24,Home & Living,9687,3.59,2,11,0,0
2010-11-25,Home & Living,10958,3.33,3,11,0,0
2010-11-26,Home & Living,5432,3.5,4,11,0,0
2010-11-27,Home & Living,0,3.5,5,11,1,0
2010-11-28,Home & Living,4854,3.02,6,11,1,0
2010-11-29,Home & Living,10598,3.71,0,11,0,0
2010-11-30,Home & Living,7826,3.31,1,11,0,0
2010-12-01,Home & Living,18158,3.79,2,12,0,1
2010-12-02,Home & Living,23916,2.93,3,12,0,1
2010-12-03,Home & Living,8248,4.28,4,12,0,0
2010-12-04,Home & Living,0,4.28,5,12,1,0
2010-12-05,Home & Living,11634,2.88,6,12,1,0
2010-12-06,Home & Living,13616,3.92,0,12,0,1
2010-12-07,Home & Living,20696,4.32,1,12,0,1
2010-12-08,Home & Living,13116,3.86,2,12,0,1
2010-12-09,Home & Living,11512,3.96,3,12,0,0
2010-12-10,Home & Living,7095,4.21,4,12,0,0
2010-12-11,Home & Living,0,4.21,5,12,1,0
2010-12-12,Home & Living,4269,2.91,6,12,1,0
2010-12-13,Home & Living,6181,3.4,0,12,0,0
2010-12-14,Home & Living,6408,3.77,1,12,0,0
2010-12-15,Home & Living,7538,2.86,2,12,0,0
2010-12-16,Home & Living,10191,2.99,3,12,0,0
2010-12-17,Home & Living,4968,4.52,4,12,0,0
2010-12-18,Home & Living,0,4.52,5,12,1,0
2010-12-19,Home & Living,1171,3.56,6,12,1,0
2010-12-20,Home & Living,3742,3.8,0,12,0,0
2010-12-21,Home & Living,3613,5.93,1,12,0,0
2010-12-22,Home & Living,632,4.16,2,12,0,0
2010-12-23,Home & Living,1667,3.31,3,12,0,0
2010-12-24,Home & Living,0,3.31,4,12,0,0
2010-12-25,Home & Living,0,3.31,5,12,1,0
2010-12-26,Home & Living,0,3.31,6,12,1,0
2010-12-27,Home & Living,0,3.31,0,12,0,0
2010-12-28,Home & Living,0,3.31,1,12,0,0
2010-12-29,Home & Living,0,3.31,2,12,0,0
2010-12-30,Home & Living,0,3.31,3,12,0,0
2010-12-31,Home & Living,0,3.31,4,12,0,0
2011-01-01,Home & Living,0,3.31,5,1,1,0
2011-01-02,Home & Living,0,3.31,6,1,1,0
2011-01-03,Home & Living,0,3.31,0,1,0,0
2011-01-04,Home & Living,2926,3.02,1,1,0,0
2011-01-05,Home & Living,6226,3.05,2,1,0,0
2011-01-06,Home & Living,6361,3.39,3,1,0,0
2011-01-07,Home & Living,5339,2.98,4,1,0,0
2011-01-08,Home & Living,0,2.98,5,1,1,0
2011-01-09,Home & Living,2936,2.86,6,1,1,0
2011-01-10,Home & Living,3770,2.91,0,1,0,0
2011-01-11,Home & Living,10319,3.45,1,1,0,0
2011-01-12,Home & Living,3262,3.72,2,1,0,0
2011-01-13,Home & Living,2387,3.58,3,1,0,0
2011-01-14,Home & Living,4871,3.58,4,1,0,0
2011-01-15,Home & Living,0,3.58,5,1,1,0
2011-01-16,Home & Living,1903,2.91,6,1,1,0
2011-01-17,Home & Living,4071,3.13,0,1,0,0
2011-01-18,Home & Living,2437,4.02,1,1,0,0
2011-01-19,Home & Living,3473,2.99,2,1,0,0
2011-01-20,Home & Living,3753,2.98,3,1,0,0
2011-01-21,Home & Living,3787,3.74,4,1,0,0
2011-01-22,Home & Living,0,3.74,5,1,1,0
2011-01-23,Home & Living,1831,2.89,6,1,1,0
2011-01-24,Home & Living,3568,3.94,0,1,0,0
2011-01-25,Home & Living,4101,3.42,1,1,0,0
2011-01-26,Home & Living,3100,3.62,2,1,0,0
2011-01-27,Home & Living,3306,3.95,3,1,0,0
2011-01-28,Home & Living,2282,4.36,4,1,0,0
2011-01-29,Home & Living,0,4.36,5,1,1,0
2011-01-30,Home & Living,1547,3.28,6,1,1,0
2011-01-31,Home & Living,2572,3.46,0,1,0,0
2011-02-01,Home & Living,5276,3.28,1,2,0,0
2011-02-02,Home & Living,3050,3.8,2,2,0,0
2011-02-03,Home & Living,6424,4.0,3,2,0,0
2011-02-04,Home & Living,2680,4.22,4,2,0,0
2011-02-05,Home & Living,0,4.22,5,2,1,0
2011-02-06,Home & Living,791,3.09,6,2,1,0
2011-02-07,Home & Living,3053,4.64,0,2,0,0
2011-02-08,Home & Living,3973,4.05,1,2,0,0
2011-02-09,Home & Living,1589,3.83,2,2,0,0
2011-02-10,Home & Living,3566,3.89,3,2,0,0
2011-02-11,Home & Living,3065,4.2,4,2,0,0
2011-02-12,Home & Living,0,4.2,5,2,1,0
2011-02-13,Home & Living,706,2.76,6,2,1,0
2011-02-14,Home & Living,3896,3.48,0,2,0,0
2011-02-15,Home & Living,6955,3.37,1,2,0,0
2011-02-16,Home & Living,4908,3.35,2,2,0,0
2011-02-17,Home & Living,5833,3.6,3,2,0,0
2011-02-18,Home & Living,2309,2.98,4,2,0,0
2011-02-19,Home & Living,0,2.98,5,2,1,0
2011-02-20,Home & Living,1828,2.5,6,2,1,0
2011-02-21,Home & Living,5621,3.31,0,2,0,0
2011-02-22,Home & Living,9617,3.07,1,2,0,0
2011-02-23,Home & Living,6273,3.92,2,2,0,0
2011-02-24,Home & Living,3433,4.51,3,2,0,0
2011-02-25,Home & Living,3102,3.39,4,2,0,0
2011-02-26,Home & Living,0,3.39,5,2,1,0
2011-02-27,Home & Living,1861,3.12,6,2,1,0
2011-02-28,Home & Living,3039,3.76,0,2,0,0
2011-03-01,Home & Living,3715,4.16,1,3,0,0
2011-03-02,Home & Living,2671,3.9,2,3,0,0
2011-03-03,Home & Living,3791,3.34,3,3,0,0
2011-03-04,Home & Living,3586,2.62,4,3,0,0
2011-03-05,Home & Living,0,2.62,5,3,1,0
2011-03-06,Home & Living,1698,2.93,6,3,1,0
2011-03-07,Home & Living,4382,4.14,0,3,0,0
2011-03-08,Home & Living,4085,3.51,1,3,0,0
2011-03-09,Home & Living,4100,3.51,2,3,0,0
2011-03-10,Home & Living,4634,3.12,3,3,0,0
2011-03-11,Home & Living,4455,3.97,4,3,0,0
2011-03-12,Home & Living,0,3.97,5,3,1,0
2011-03-13,Home & Living,881,2.34,6,3,1,0
2011-03-14,Home & Living,4747,3.18,0,3,0,0
2011-03-15,Home & Living,3088,3.87,1,3,0,0
2011-03-16,Home & Living,3218,3.54,2,3,0,0
2011-03-17,Home & Living,4714,3.64,3,3,0,0
2011-03-18,Home & Living,3752,3.37,4,3,0,0
2011-03-19,Home & Living,0,3.37,5,3,1,0
2011-03-20,Home & Living,3318,3.36,6,3,1,0
2011-03-21,Home & Living,3120,2.87,0,3,0,0
2011-03-22,Home & Living,4271,3.59,1,3,0,0
2011-03-23,Home & Living,3030,3.15,2,3,0,0
2011-03-24,Home & Living,5763,2.63,3,3,0,0
2011-03-25,Home & Living,3965,3.21,4,3,0,0
2011-03-26,Home & Living,0,3.21,5,3,1,0
2011-03-27,Home & Living,2045,2.37,6,3,1,0
2011-03-28,Home & Living,3170,3.37,0,3,0,0
2011-03-29,Home & Living,7185,3.9,1,3,0,0
2011-03-30,Home & Living,4778,3.13,2,3,0,0
2011-03-31,Home & Living,3832,4.79,3,3,0,0
2011-04-01,Home & Living,7048,2.98,4,4,0,0
2011-04-02,Home & Living,0,2.98,5,4,1,0
2011-04-03,Home & Living,1638,2.4,6,4,1,0
2011-04-04,Home & Living,4268,3.39,0,4,0,0
2011-04-05,Home & Living,5285,3.01,1,4,0,0
2011-04-06,Home & Living,3079,3.07,2,4,0,0
2011-04-07,Home & Living,3250,2.67,3,4,0,0
2011-04-08,Home & Living,3654,3.67,4,4,0,0
2011-04-09,Home & Living,0,3.67,5,4,1,0
2011-04-10,Home & Living,2224,2.57,6,4,1,0
2011-04-11,Home & Living,4035,2.86,0,4,0,0
2011-04-12,Home & Living,5848,2.85,1,4,0,0
2011-04-13,Home & Living,5340,2.55,2,4,0,0
2011-04-14,Home & Living,7416,2.83,3,4,0,0
2011-04-15,Home & Living,5718,4.01,4,4,0,0
2011-04-16,Home & Living,0,4.01,5,4,1,0
2011-04-17,Home & Living,2592,2.83,6,4,1,0
2011-04-18,Home & Living,10087,3.36,0,4,0,0
2011-04-19,Home & Living,4585,2.97,1,4,0,0
2011-04-20,Home & Living,4277,3.02,2,4,0,0
2011-04-21,Home & Living,5863,3.36,3,4,0,0
2011-04-22,Home & Living,0,3.36,4,4,0,0
2011-04-23,Home & Living,0,3.36,5,4,1,0
2011-04-24,Home & Living,0,3.36,6,4,1,0
2011-04-25,Home & Living,0,3.36,0,4,0,0
2011-04-26,Home & Living,5522,3.33,1,4,0,0
2011-04-27,Home & Living,5430,2.64,2,4,0,0
2011-04-28,Home & Living,6080,3.17,3,4,0,0
2011-04-29,Home & Living,0,3.17,4,4,0,0
2011-04-30,Home & Living,0,3.17,5,4,1,0
2011-05-01,Home & Living,927,3.0,6,5,1,0
2011-05-02,Home & Living,0,3.0,0,5,0,0
2011-05-03,Home & Living,3944,3.12,1,5,0,0
2011-05-04,Home & Living,5615,3.15,2,5,0,0
2011-05-05,Home & Living,6101,3.02,3,5,0,0
2011-05-06,Home & Living,5094,3.41,4,5,0,0
2011-05-07,Home & Living,0,3.41,5,5,1,0
2011-05-08,Home & Living,3605,2.96,6,5,1,0
2011-05-09,Home & Living,3812,3.55,0,5,0,0
2011-05-10,Home & Living,6911,4.03,1,5,0,0
2011-05-11,Home & Living,5803,3.32,2,5,0,0
2011-05-12,Home & Living,10056,2.77,3,5,0,0
2011-05-13,Home & Living,3154,3.37,4,5,0,0
2011-05-14,Home & Living,0,3.37,5,5,1,0
2011-05-15,Home & Living,2379,2.72,6,5,1,0
2011-05-16,Home & Living,6254,3.76,0,5,0,0
2011-05-17,Home & Living,8149,3.42,1,5,0,0
2011-05-18,Home & Living,5647,3.4,2,5,0,0
2011-05-19,Home & Living,5693,3.14,3,5,0,0
2011-05-20,Home & Living,4304,3.11,4,5,0,0
2011-05-21,Home & Living,0,3.11,5,5,1,0
2011-05-22,Home & Living,3484,3.16,6,5,1,0
2011-05-23,Home & Living,4682,3.22,0,5,0,0
2011-05-24,Home & Living,4648,4.14,1,5,0,0
2011-05-25,Home & Living,4683,2.9,2,5,0,0
2011-05-26,Home & Living,4895,3.24,3,5,0,0
2011-05-27,Home & Living,7876,3.86,4,5,0,0
2011-05-28,Home & Living,0,3.86,5,5,1,0
2011-05-29,Home & Living,1214,2.57,6,5,1,0
2011-05-30,Home & Living,0,2.57,0,5,0,0
